_id,model,loss,accuracy,Macro F1-Score
6584577256bb96eb466ba5d9,LSTM_RNN_2_layer,0.9619570970535278,0.8500000238418579,0.8466393351554871
6584581856bb96eb466ba5da,LSTM_RNN_2_layer,1.1838715076446533,0.8277778029441833,0.8272243142127991
658458c956bb96eb466ba5db,LSTM_RNN_2_layer,0.9461232423782349,0.855555534362793,0.8523910641670227
6584597256bb96eb466ba5dc,LSTM_RNN_2_layer,1.1345628499984741,0.8222222328186035,0.8175890445709229
65845a1c56bb96eb466ba5dd,LSTM_RNN_2_layer,0.9640316367149353,0.855555534362793,0.8585875034332275
65845ac256bb96eb466ba5de,LSTM_RNN_2_layer,0.8719936013221741,0.8388888835906982,0.8371045589447021
65845b6a56bb96eb466ba5df,LSTM_RNN_2_layer,0.6199005842208862,0.855555534362793,0.8493740558624268
65845c1056bb96eb466ba5e0,LSTM_RNN_2_layer,0.985815167427063,0.8333333134651184,0.8334589004516602
65845cc956bb96eb466ba5e1,LSTM_RNN_2_layer,1.2736952304840088,0.8222222328186035,0.8169677257537842
65845d9056bb96eb466ba5e2,LSTM_RNN_2_layer,0.8976079225540161,0.8666666746139526,0.8657732605934143
