_id,model,loss,accuracy,Macro F1-Score
6584c076bae32a7b8a4285ad,SIMPLE_RNN_2_layer,0.3547346889972687,0.9444444179534912,0.9427163004875183
6584c0dbbae32a7b8a4285ae,SIMPLE_RNN_2_layer,0.1496114581823349,0.9666666388511658,0.9659720659255981
6584c142bae32a7b8a4285af,SIMPLE_RNN_2_layer,0.3414647877216339,0.949999988079071,0.9494096040725708
6584c1a5bae32a7b8a4285b0,SIMPLE_RNN_2_layer,0.24098336696624756,0.9611111283302307,0.9603312611579895
6584c206bae32a7b8a4285b1,SIMPLE_RNN_2_layer,0.40518075227737427,0.9444444179534912,0.9444060921669006
6584c267bae32a7b8a4285b2,SIMPLE_RNN_2_layer,0.3629409074783325,0.949999988079071,0.9511446356773376
6584c2cfbae32a7b8a4285b3,SIMPLE_RNN_2_layer,0.2151159942150116,0.9555555582046509,0.9568812847137451
6584c336bae32a7b8a4285b4,SIMPLE_RNN_2_layer,0.27443763613700867,0.9444444179534912,0.9460361003875732
6584c397bae32a7b8a4285b5,SIMPLE_RNN_2_layer,0.10677463561296463,0.9666666388511658,0.9677839279174805
6584c3fdbae32a7b8a4285b6,SIMPLE_RNN_2_layer,0.32892829179763794,0.9444444179534912,0.94349604845047
