_id,model,loss,accuracy,Macro F1-Score
65847b8a96a188d87b5121ba,LSTM_RNN_2_layer,1.0109559297561646,0.8611111044883728,0.8616421222686768
65847c8b96a188d87b5121bb,LSTM_RNN_2_layer,0.8076810240745544,0.8833333253860474,0.8849632143974304
65847d8996a188d87b5121bc,LSTM_RNN_2_layer,0.6931442618370056,0.8999999761581421,0.9014606475830078
65847e9496a188d87b5121bd,LSTM_RNN_2_layer,0.9397862553596497,0.8888888955116272,0.89144366979599
65847f8d96a188d87b5121be,LSTM_RNN_2_layer,1.0299073457717896,0.855555534362793,0.8574268817901611
6584808e96a188d87b5121bf,LSTM_RNN_2_layer,0.696537971496582,0.8888888955116272,0.8890337347984314
658481b896a188d87b5121c0,LSTM_RNN_2_layer,1.0259671211242676,0.8333333134651184,0.8346459865570068
658482c496a188d87b5121c1,LSTM_RNN_2_layer,1.11174476146698,0.8333333134651184,0.8394181728363037
658483e596a188d87b5121c2,LSTM_RNN_2_layer,0.7221790552139282,0.8777777552604675,0.8790518045425415
658484fb96a188d87b5121c3,LSTM_RNN_2_layer,0.691917359828949,0.8833333253860474,0.8815092444419861
