_id,model,loss,accuracy,Macro F1-Score
6584498f56bb96eb466ba5bb,GRU_RNN_1_layer,0.6543493270874023,0.8666666746139526,0.8667231202125549
658449e956bb96eb466ba5bc,GRU_RNN_1_layer,0.7413848638534546,0.8222222328186035,0.8236349821090698
65844a4356bb96eb466ba5bd,GRU_RNN_1_layer,0.916336715221405,0.8166666626930237,0.8153055310249329
65844a9756bb96eb466ba5be,GRU_RNN_1_layer,0.9393215775489807,0.8055555820465088,0.8086919188499451
65844aec56bb96eb466ba5bf,GRU_RNN_1_layer,1.0268746614456177,0.8055555820465088,0.8037078976631165
65844b3f56bb96eb466ba5c0,GRU_RNN_1_layer,0.9407370090484619,0.8277778029441833,0.8271013498306274
65844b9556bb96eb466ba5c1,GRU_RNN_1_layer,0.8422787189483643,0.8277778029441833,0.8301674723625183
65844be956bb96eb466ba5c2,GRU_RNN_1_layer,0.8339977860450745,0.800000011920929,0.803032636642456
65844c3b56bb96eb466ba5c3,GRU_RNN_1_layer,0.8283116817474365,0.8166666626930237,0.8170256614685059
65844c8f56bb96eb466ba5c4,GRU_RNN_1_layer,1.0626131296157837,0.8166666626930237,0.8179730176925659
