_id,model,loss,accuracy,avg_f1score,cateogrical_f1score[0],cateogrical_f1score[1],cateogrical_f1score[2],cateogrical_f1score[3],cateogrical_f1score[4],cateogrical_f1score[5],cateogrical_f1score[6],cateogrical_f1score[7],cateogrical_f1score[8],cateogrial_accuracy[0],cateogrial_accuracy[1],cateogrial_accuracy[2],cateogrial_accuracy[3],cateogrial_accuracy[4],cateogrial_accuracy[5],cateogrial_accuracy[6],cateogrial_accuracy[7],cateogrial_accuracy[8]
658a39aaf31a06273947d388,LSTM,0.6486250758171082,0.8500000238418579,0.8487891356150309,0.9200000166893005,1,0.7727272510528564,0.7599999904632568,0.9047619104385376,0.9545454382896423,0.6428571343421936,0.9473683834075928,0.7368420958518982,0.92,1,0.7727272727272727,0.8636363636363636,0.8636363636363636,0.9130434782608695,0.5625,1,0.7368421052631579
658a39aaf31a06273947d389,LSTM,0.779516339302063,0.8444444537162781,0.845821287896898,0.949999988079071,0.95652174949646,0.7777777910232544,0.6521739363670349,0.7755101323127747,0.9302325248718262,0.8421053290367126,0.8333333134651184,0.8947368264198303,0.95,1,0.875,0.6,0.8260869565217391,0.8695652173913043,0.8421052631578947,0.8333333333333334,0.85
658a39aaf31a06273947d38a,LSTM,0.5552056431770325,0.8777777552604675,0.8693599436018202,0.9268292784690857,0.9600000381469727,0.7894737124443054,0.8837209343910217,0.9677419066429138,0.9444444179534912,0.6666666865348816,0.9411764740943909,0.7441860437393188,0.8636363636363636,1,0.7142857142857143,0.9047619047619048,1,0.9444444444444444,0.6428571428571429,0.9230769230769231,0.8421052631578947
658a39aaf31a06273947d38b,LSTM,1.2385902404785156,0.7777777910232544,0.7647670043839349,0.695652186870575,0.8979592323303223,0.7999999523162842,0.6000000238418579,0.699999988079071,0.7200000286102295,0.7741935849189758,0.949999988079071,0.7450980544090271,0.8888888888888888,0.9166666666666666,0.7619047619047619,0.6428571428571429,0.7777777777777778,0.6428571428571429,0.6857142857142857,1,0.7307692307692307
658a39aaf31a06273947d38c,LSTM,1.5191153287887573,0.7555555701255798,0.7451860441101922,0.7142857313156128,0.9714285731315613,0.5789474248886108,0.5,0.7368420958518982,0.95652174949646,0.648648738861084,0.8727272748947144,0.7272728085517883,0.625,1,0.55,0.5,0.6363636363636364,1,0.75,0.96,0.75
