_id,model,loss,accuracy,Macro F1-Score
6584c42ba4068e7b0bcf9c0b,SIMPLE_RNN_2_layer,0.2550937235355377,0.9666666388511658,0.9685442447662354
6584c465a4068e7b0bcf9c0c,SIMPLE_RNN_2_layer,0.30665966868400574,0.9555555582046509,0.9565500617027283
6584c4a1a4068e7b0bcf9c0d,SIMPLE_RNN_2_layer,0.4840916395187378,0.9388889074325562,0.9370866417884827
6584c4dba4068e7b0bcf9c0e,SIMPLE_RNN_2_layer,0.2920791506767273,0.949999988079071,0.95118647813797
6584c519a4068e7b0bcf9c0f,SIMPLE_RNN_2_layer,0.2602647542953491,0.9555555582046509,0.9531713128089905
6584c555a4068e7b0bcf9c10,SIMPLE_RNN_2_layer,0.20813536643981934,0.9555555582046509,0.956486165523529
6584c58fa4068e7b0bcf9c11,SIMPLE_RNN_2_layer,0.3459726870059967,0.9611111283302307,0.9578382968902588
6584c5c9a4068e7b0bcf9c12,SIMPLE_RNN_2_layer,0.22902141511440277,0.9611111283302307,0.958856999874115
6584c602a4068e7b0bcf9c13,SIMPLE_RNN_2_layer,0.30674412846565247,0.9444444179534912,0.9451327919960022
6584c63ca4068e7b0bcf9c14,SIMPLE_RNN_2_layer,0.6033323407173157,0.9055555462837219,0.9028546810150146
