_id,model,loss,accuracy,avg_f1score,cateogrical_f1score[0],cateogrical_f1score[1],cateogrical_f1score[2],cateogrical_f1score[3],cateogrical_f1score[4],cateogrical_f1score[5],cateogrical_f1score[6],cateogrical_f1score[7],cateogrical_f1score[8],cateogrical_f1score[9],cateogrial_accuracy[0],cateogrial_accuracy[1],cateogrial_accuracy[2],cateogrial_accuracy[3],cateogrial_accuracy[4],cateogrial_accuracy[5],cateogrial_accuracy[6],cateogrial_accuracy[7],cateogrial_accuracy[8]
659040a8787440b0925a1d23,GRU,0.6051002740859985,0.8849999904632568,0.8859188199043274,0.8947368264198303,0.9302325248718262,0.8000000715255737,0.8947368264198303,0.9189189076423645,1,0.8837209343910217,0.7894737124443054,0.9473683834075928,0.800000011920929,0.85,1,0.8,0.85,0.85,1,0.95,0.75,0.9
659040a8787440b0925a1d24,GRU,0.6519976258277893,0.8849999904632568,0.884036374092102,0.8571428060531616,0.9756097793579102,0.7619048357009888,0.949999988079071,0.9743589162826538,0.9743589162826538,0.8205128312110901,0.8837209343910217,0.878048837184906,0.7647058963775635,0.9,1,0.8,0.95,0.95,0.95,0.8,0.95,0.9
659040a8787440b0925a1d25,GRU,0.25588932633399963,0.9300000071525574,0.9293536961078643,0.9268293380737305,0.9756097793579102,0.8571428060531616,0.949999988079071,0.888888955116272,0.9743589162826538,0.8648648858070374,0.949999988079071,0.9756097793579102,0.9302325248718262,0.95,1,0.9,0.95,0.8,0.95,0.8,0.95,1
659040a8787440b0925a1d26,GRU,0.5230634808540344,0.8949999809265137,0.8935732305049896,0.878048837184906,0.949999988079071,0.8421052694320679,0.8500000238418579,0.9523809552192688,0.9756097793579102,0.7894737124443054,0.9473683834075928,0.8205128312110901,0.9302325248718262,0.9,0.95,0.8,0.85,1,1,0.75,0.9,0.8
659040a9787440b0925a1d27,GRU,0.8348225951194763,0.8650000095367432,0.8634919106960297,0.9473683834075928,0.9090909361839294,0.6842105388641357,0.8500000238418579,0.8333333134651184,1,0.878048837184906,0.8636363744735718,0.8999999761581421,0.7692307233810425,0.9,1,0.65,0.85,0.75,1,0.9,0.95,0.9
